run_id,completed_at,employer,role,site,posting_id,region,application_url,adapter_version,operator,source_reference,artifact_sha256,artifact_path,official_posting_inspection_passed,controls_discovered,controls_filled,controls_skipped,controls_blocked,policies_used,uploads_verified,handoff_reason,handoff_boundary,pre_submit_state,final_status,error,notes
github-actions-30871406281-ready-d8-012,2026-08-04T02:32:55.260952+00:00,Brafton,Account Executive,brafton,1516693a-7a1d-4359-bd2f-4df2b85c68f5,global,https://jobs.lever.co/brafton/1516693a-7a1d-4359-bd2f-4df2b85c68f5/apply,1.1.0,github-actions,https://github.com/TheHighBrid/JobTomatik/actions/runs/30871406281,93fa9b84ca56ba2004c545aa342fdd9bc55859d69749b96ecd2b5a02d1044364,lever-phase-a-artifacts/D8-012/lever-phase-a-report.json,True,19,10,9,0,1,1,,,ready_to_submit,dry_run_passed,,Synthetic ready-to-submit dry run; canonical baseline requires separate review.
