run_id,completed_at,employer,role,site,posting_id,region,application_url,adapter_version,operator,source_reference,artifact_sha256,artifact_path,official_posting_inspection_passed,controls_discovered,controls_filled,controls_skipped,controls_blocked,policies_used,uploads_verified,handoff_reason,handoff_boundary,pre_submit_state,final_status,error,notes
github-actions-30880573048-ready-d8-010,2026-08-04T05:26:32.324908+00:00,Air-tek,Senior Software Engineer,air-tek,1cee6a91-291b-4f37-b9ca-2abafb904ba1,global,https://jobs.lever.co/air-tek/1cee6a91-291b-4f37-b9ca-2abafb904ba1/apply,1.1.0,github-actions,https://github.com/TheHighBrid/JobTomatik/actions/runs/30880573048,3fd0de75dd13cf7bc0a6f6dcc68dc658bf0d6ddb5964b9c4a8b223b447224c8b,lever-phase-a-artifacts/D8-010/lever-phase-a-report.json,True,11,8,3,0,0,1,,,ready_to_submit,dry_run_passed,,Synthetic ready-to-submit dry run; canonical baseline requires separate review.
