run_id,completed_at,employer,role,site,posting_id,region,application_url,adapter_version,operator,source_reference,artifact_sha256,artifact_path,official_posting_inspection_passed,controls_discovered,controls_filled,controls_skipped,controls_blocked,policies_used,uploads_verified,handoff_reason,handoff_boundary,pre_submit_state,final_status,error,notes
github-actions-30871406281-ready-d8-008,2026-08-04T02:32:19.152903+00:00,PolicyMe,Software Engineer (Remote),policyme,98b4ecb9-93c5-43cd-9d29-977232e343a1,global,https://jobs.lever.co/policyme/98b4ecb9-93c5-43cd-9d29-977232e343a1/apply,1.1.0,github-actions,https://github.com/TheHighBrid/JobTomatik/actions/runs/30871406281,62f82c0d639de64de2316fd1563dfc6e4cfd9ff9e6602ae18b53668bd514339b,lever-phase-a-artifacts/D8-008/lever-phase-a-report.json,True,26,14,12,0,1,1,,,ready_to_submit,dry_run_passed,,Synthetic ready-to-submit dry run; canonical baseline requires separate review.
