run_id,completed_at,employer,role,site,posting_id,region,application_url,adapter_version,operator,source_reference,artifact_sha256,artifact_path,official_posting_inspection_passed,controls_discovered,controls_filled,controls_skipped,controls_blocked,policies_used,uploads_verified,handoff_reason,handoff_boundary,pre_submit_state,final_status,error,notes
github-actions-30862050704-ready-d8-003,2026-08-03T23:41:49.437303+00:00,Wave HQ,Group Product Manager,waveapps,e5bb8724-6ee8-49d2-ae4e-1e83c4d61637,global,https://jobs.lever.co/waveapps/e5bb8724-6ee8-49d2-ae4e-1e83c4d61637/apply,1.1.0,TheHighBrid,https://github.com/TheHighBrid/JobTomatik/actions/runs/30862050704,86b145f01e83e01b43053a0bb8d77a956ac176c2459c11dd6f6dc3986214c5e1,lever-phase-a-artifacts/D8-003/lever-phase-a-report.json,True,33,16,17,0,5,1,,,ready_to_submit,dry_run_passed,,Synthetic ready-to-submit dry run; canonical baseline requires separate review.
