run_id,completed_at,employer,role,site,posting_id,region,application_url,adapter_version,operator,source_reference,artifact_sha256,artifact_path,official_posting_inspection_passed,controls_discovered,controls_filled,controls_skipped,controls_blocked,policies_used,uploads_verified,handoff_reason,handoff_boundary,pre_submit_state,final_status,error,notes
github-actions-30880573048-ready-d8-030,2026-08-04T05:29:15.854364+00:00,TeamSnap,Senior Product Designer,teamsnap,ca40b841-cace-4c79-a032-bcb51b41004d,global,https://jobs.lever.co/teamsnap/ca40b841-cace-4c79-a032-bcb51b41004d/apply,1.1.0,github-actions,https://github.com/TheHighBrid/JobTomatik/actions/runs/30880573048,f4469047c439ff0773e873cddf97c2db915c043cb2ca2567a0ac71959a79c5c2,lever-phase-a-artifacts/D8-030/lever-phase-a-report.json,True,18,9,9,0,2,1,,,ready_to_submit,dry_run_passed,,Synthetic ready-to-submit dry run; canonical baseline requires separate review.
