run_id,completed_at,employer,role,site,posting_id,region,application_url,adapter_version,operator,source_reference,artifact_sha256,artifact_path,official_posting_inspection_passed,controls_discovered,controls_filled,controls_skipped,controls_blocked,policies_used,uploads_verified,handoff_reason,handoff_boundary,pre_submit_state,final_status,error,notes
github-actions-30876050874-ready-d8-040,2026-08-04T04:04:47.458087+00:00,Easol,Software Engineer - London,easol,e95224e3-6e50-4353-988e-f23aefbcf48f,eu,https://jobs.eu.lever.co/easol/e95224e3-6e50-4353-988e-f23aefbcf48f/apply,1.1.0,github-actions,https://github.com/TheHighBrid/JobTomatik/actions/runs/30876050874,bd8e6a2fc86598534a15510b49b0adeb8b940ed557ec71fa421c260aff966144,lever-phase-a-artifacts/D8-040/lever-phase-a-report.json,True,9,4,5,0,3,1,,,ready_to_submit,dry_run_passed,,Synthetic ready-to-submit dry run; canonical baseline requires separate review.
