run_id,completed_at,employer,role,site,posting_id,region,application_url,adapter_version,operator,source_reference,artifact_sha256,artifact_path,official_posting_inspection_passed,controls_discovered,controls_filled,controls_skipped,controls_blocked,policies_used,uploads_verified,handoff_reason,handoff_boundary,pre_submit_state,final_status,error,notes
github-actions-30871406281-ready-d8-015,2026-08-04T02:32:52.597424+00:00,Achievers,Data Scientist,achievers,0703cb90-a28f-463a-8af6-e5ba84c7756b,global,https://jobs.lever.co/achievers/0703cb90-a28f-463a-8af6-e5ba84c7756b/apply,1.1.0,github-actions,https://github.com/TheHighBrid/JobTomatik/actions/runs/30871406281,27baa7a57f7d6105f3b802aacb0e4c23a4d266a53364e96130d814119dbead4e,lever-phase-a-artifacts/D8-015/lever-phase-a-report.json,True,31,12,19,0,5,1,,,ready_to_submit,dry_run_passed,,Synthetic ready-to-submit dry run; canonical baseline requires separate review.
