run_id,completed_at,employer,role,site,posting_id,region,application_url,adapter_version,operator,source_reference,artifact_sha256,artifact_path,official_posting_inspection_passed,controls_discovered,controls_filled,controls_skipped,controls_blocked,policies_used,uploads_verified,handoff_reason,handoff_boundary,pre_submit_state,final_status,error,notes
github-actions-30880573048-ready-d8-016,2026-08-04T05:28:18.530279+00:00,unitQ,Account Executive,unitq,3fd381a2-249e-4a40-91bd-01dba365017a,global,https://jobs.lever.co/unitq/3fd381a2-249e-4a40-91bd-01dba365017a/apply,1.1.0,github-actions,https://github.com/TheHighBrid/JobTomatik/actions/runs/30880573048,33088ad531b4eefba958c03bd443462af3fe4b8ff4d319410e63a533a4ddb05a,lever-phase-a-artifacts/D8-016/lever-phase-a-report.json,True,29,13,16,0,5,1,,,ready_to_submit,dry_run_passed,,Synthetic ready-to-submit dry run; canonical baseline requires separate review.
