run_id,completed_at,employer,role,site,posting_id,region,application_url,adapter_version,operator,source_reference,artifact_sha256,artifact_path,official_posting_inspection_passed,controls_discovered,controls_filled,controls_skipped,controls_blocked,policies_used,uploads_verified,handoff_reason,handoff_boundary,pre_submit_state,final_status,error,notes
github-actions-30880573048-ready-d8-036,2026-08-04T05:29:35.410559+00:00,Crossing Minds,Customer Success Manager,crossing-minds,e09ca65c-9d61-4f42-a487-2b3acbfe517b,global,https://jobs.lever.co/crossing-minds/e09ca65c-9d61-4f42-a487-2b3acbfe517b/apply,1.1.0,github-actions,https://github.com/TheHighBrid/JobTomatik/actions/runs/30880573048,e7459818fdee3b32437843221b4d33c84480198649926107f00d79fa0879b614,lever-phase-a-artifacts/D8-036/lever-phase-a-report.json,True,11,8,3,0,0,1,,,ready_to_submit,dry_run_passed,,Synthetic ready-to-submit dry run; canonical baseline requires separate review.
